Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
11/18/2024 15:04,Upper A,1h 30min,Incline Bench Press (Smith Machine),1,120,8,0,0,
11/18/2024 15:04,Upper A,1h 30min,Incline Bench Press (Smith Machine),2,130,6,0,0,
11/18/2024 15:04,Upper A,1h 30min,Lat Pulldown (Cable),1,165,7,0,0,
11/18/2024 15:04,Upper A,1h 30min,Lat Pulldown (Cable),2,170,6,0,0,
11/18/2024 15:04,Upper A,1h 30min,Bench Press (Smith Machine),1,160,6,0,0,
11/18/2024 15:04,Upper A,1h 30min,Preacher Curl (Machine),1,105,4,0,0,10
11/18/2024 15:04,Upper A,1h 30min,Preacher Curl (Machine),2,95,6,0,0,
11/18/2024 15:04,Upper A,1h 30min,Triceps Extension,1,47,5,0,0,10
11/18/2024 15:04,Upper A,1h 30min,Triceps Extension,2,40,8,0,0,9
11/18/2024 15:04,Upper A,1h 30min,Running (Treadmill),1,0,0,1.36,1514,
11/20/2024 14:37,Lower A/B,1h 52min,Stretching,1,0,0,0,300,
11/20/2024 14:37,Lower A/B,1h 52min,Hack Squat,1,230,7,0,0,9
11/20/2024 14:37,Lower A/B,1h 52min,Hack Squat,2,250,7,0,0,10
11/20/2024 14:37,Lower A/B,1h 52min,Lying Leg Curl (Machine),1,135,7,0,0,10
11/20/2024 14:37,Lower A/B,1h 52min,Lying Leg Curl (Machine),2,0,0,0,0,
11/20/2024 14:37,Lower A/B,1h 52min,Leg Extension (Machine),1,150,8,0,0,9
11/20/2024 14:37,Lower A/B,1h 52min,Leg Extension (Machine),2,165,7,0,0,9
11/20/2024 14:37,Lower A/B,1h 52min,Stiff Leg Deadlift (Dumbbell),1,0,0,0,0,
11/20/2024 14:37,Lower A/B,1h 52min,Stiff Leg Deadlift (Dumbbell),2,0,0,0,0,
11/20/2024 14:37,Lower A/B,1h 52min,Lateral Raise (Cable),1,30,4,0,0,9
11/20/2024 14:37,Lower A/B,1h 52min,Lateral Raise (Cable),2,15,8,0,0,8
11/20/2024 14:37,Lower A/B,1h 52min,Reverse Fly (Cable),1,20,8,0,0,9
11/20/2024 14:37,Lower A/B,1h 52min,Reverse Fly (Cable),2,20,8,0,0,9
11/20/2024 14:37,Lower A/B,1h 52min,Calf Press on Leg Press,1,180,12,0,0,8
11/20/2024 14:37,Lower A/B,1h 52min,Calf Press on Leg Press,2,230,8,0,0,8
11/20/2024 14:37,Lower A/B,1h 52min,Running (Treadmill),1,0,0,1.26,1379,
11/20/2024 14:37,Lower A/B,1h 52min,Stretching,1,0,0,0,300,
11/22/2024 16:48,Upper B,1h 29min,Incline Bench Press (Smith Machine),1,130,8,0,0,9
11/22/2024 16:48,Upper B,1h 29min,Incline Bench Press (Smith Machine),2,130,7,0,0,10
11/22/2024 16:48,Upper B,1h 29min,Lat Pulldown (Cable),1,165,8,0,0,9
11/22/2024 16:48,Upper B,1h 29min,Lat Pulldown (Cable),2,170,7,0,0,10
11/22/2024 16:48,Upper B,1h 29min,Bench Press (Smith Machine),1,160,6,0,0,9
11/22/2024 16:48,Upper B,1h 29min,Seated Row (Cable),1,135,7,0,0,9
11/22/2024 16:48,Upper B,1h 29min,Seated Row (Cable),2,135,7,0,0,10
11/22/2024 16:48,Upper B,1h 29min,Bicep Curl (Cable),1,90,7,0,0,
11/22/2024 16:48,Upper B,1h 29min,Bicep Curl (Cable),2,90,6,0,0,
11/22/2024 16:48,Upper B,1h 29min,Triceps Extension,1,43,7,0,0,9
11/22/2024 16:48,Upper B,1h 29min,Triceps Extension,2,43,10,0,0,
11/22/2024 16:48,Upper B,1h 29min,Running (Treadmill),1,0,0,0.76,804,
11/25/2024 15:15,Upper A,23h 3min,Lateral Raise (Cable),1,20,5,0,0,
11/25/2024 15:15,Upper A,23h 3min,Lateral Raise (Cable),2,17,7,0,0,10
11/25/2024 15:15,Upper A,23h 3min,Incline Bench Press (Smith Machine),1,140,6,0,0,9
11/25/2024 15:15,Upper A,23h 3min,Incline Bench Press (Smith Machine),2,140,6,0,0,10
11/25/2024 15:15,Upper A,23h 3min,Jm Press,1,50,7,0,0,9
11/25/2024 15:15,Upper A,23h 3min,Jm Press,2,50,8,0,0,10
11/25/2024 15:15,Upper A,23h 3min,Seated Row (Cable),1,135,7,0,0,9
11/25/2024 15:15,Upper A,23h 3min,Seated Wide-Grip Row (Cable),1,135,7,0,0,
11/25/2024 15:15,Upper A,23h 3min,Lat Pulldown (Cable),1,165,7,0,0,9
11/25/2024 15:15,Upper A,23h 3min,Reverse Fly (Machine),1,120,10,0,0,9
11/25/2024 15:15,Upper A,23h 3min,Chest Fly,1,150,4,0,0,10
11/25/2024 15:15,Upper A,23h 3min,Preacher Curl (Machine),1,95,6,0,0,9
11/26/2024 15:06,Lower,16h 52min,Hack Squat,1,230,7,0,0,9
11/26/2024 15:06,Lower,16h 52min,Hack Squat,2,230,7,0,0,9
11/26/2024 15:06,Lower,16h 52min,Calf Press on Seated Leg Press,1,270,10,0,0,9
11/26/2024 15:06,Lower,16h 52min,Calf Press on Seated Leg Press,2,270,10,0,0,9
11/26/2024 15:06,Lower,16h 52min,Lying Leg Curl (Machine),1,135,7,0,0,9
11/26/2024 15:06,Lower,16h 52min,Lying Leg Curl (Machine),2,135,6,0,0,10
11/26/2024 15:06,Lower,16h 52min,Leg Extension (Machine),1,150,7,0,0,9
11/26/2024 15:06,Lower,16h 52min,Leg Extension (Machine),2,160,6,0,0,9
11/26/2024 15:06,Lower,16h 52min,Romanian Deadlift (Barbell),1,135,7,0,0,8
11/26/2024 15:06,Lower,16h 52min,Romanian Deadlift (Barbell),2,135,7,0,0,
11/26/2024 15:06,Lower,16h 52min,Romanian Deadlift (Barbell),3,135,7,0,0,
11/28/2024 18:43,Upper B,22h 19min,Lateral Raise (Cable),1,20,5,0,0,
11/28/2024 18:43,Upper B,22h 19min,Lateral Raise (Cable),2,20,4,0,0,
11/28/2024 18:43,Upper B,22h 19min,Incline Bench Press (Smith Machine),1,140,7,0,0,10
11/28/2024 18:43,Upper B,22h 19min,Bench Press (Smith Machine),1,160,6,0,0,10
11/28/2024 18:43,Upper B,22h 19min,Seated Row (Cable),1,140,7,0,0,9
11/28/2024 18:43,Upper B,22h 19min,Seated Wide-Grip Row (Cable),1,140,6,0,0,9
11/28/2024 18:43,Upper B,22h 19min,Lat Pulldown (Cable),1,165,7,0,0,9
11/28/2024 18:43,Upper B,22h 19min,Reverse Fly (Machine),1,130,10,0,0,
11/28/2024 18:43,Upper B,22h 19min,Reverse Fly (Machine),2,140,6,0,0,
11/28/2024 18:43,Upper B,22h 19min,Triceps Extension,1,47,7,0,0,9
11/28/2024 18:43,Upper B,22h 19min,Preacher Curl (Machine),1,105,4,0,0,
11/29/2024 17:05,Lower,69h 44min,Hack Squat,1,230,9,0,0,9
11/29/2024 17:05,Lower,69h 44min,Hack Squat,2,270,6,0,0,10
11/29/2024 17:05,Lower,69h 44min,Calf Press on Seated Leg Press,1,270,12,0,0,9
11/29/2024 17:05,Lower,69h 44min,Calf Press on Seated Leg Press,2,320,9,0,0,9
11/29/2024 17:05,Lower,69h 44min,Lying Leg Curl (Machine),1,135,7,0,0,10
11/29/2024 17:05,Lower,69h 44min,Lying Leg Curl (Machine),2,135,6,0,0,10
11/29/2024 17:05,Lower,69h 44min,Leg Extension (Machine),1,180,7,0,0,9
11/29/2024 17:05,Lower,69h 44min,Romanian Deadlift (Barbell),1,160,6,0,0,9
12/2/2024 14:51,Upper A,1h 42min,Lateral Raise (Cable),1,17,7,0,0,9
12/2/2024 14:51,Upper A,1h 42min,Lateral Raise (Cable),2,17,7,0,0,10
12/2/2024 14:51,Upper A,1h 42min,Incline Bench Press (Smith Machine),1,145,5,0,0,10
12/2/2024 14:51,Upper A,1h 42min,Incline Bench Press (Smith Machine),2,140,6,0,0,10
12/2/2024 14:51,Upper A,1h 42min,Jm Press,1,70,6,0,0,10
12/2/2024 14:51,Upper A,1h 42min,Jm Press,2,70,7,0,0,
12/2/2024 14:51,Upper A,1h 42min,Seated Row (Cable),1,140,8,0,0,9
12/2/2024 14:51,Upper A,1h 42min,Lat Pulldown - Wide Grip (Cable),1,165,8,0,0,10
12/2/2024 14:51,Upper A,1h 42min,Reverse Fly (Machine),1,140,6,0,0,
12/2/2024 14:51,Upper A,1h 42min,Reverse Fly (Machine),2,140,6,0,0,
12/2/2024 14:51,Upper A,1h 42min,Preacher Curl (Machine),1,95,7,0,0,9
12/2/2024 14:51,Upper A,1h 42min,Preacher Curl (Machine),2,105,4,0,0,
12/3/2024 16:36,Lower,1h 4min,Hack Squat,1,270,8,0,0,9
12/3/2024 16:36,Lower,1h 4min,Hack Squat,2,270,8,0,0,10
12/3/2024 16:36,Lower,1h 4min,Calf Press on Seated Leg Press,1,320,12,0,0,9
12/3/2024 16:36,Lower,1h 4min,Calf Press on Seated Leg Press,2,360,9,0,0,9
12/3/2024 16:36,Lower,1h 4min,Lying Leg Curl (Machine),1,135,8,0,0,10
12/3/2024 16:36,Lower,1h 4min,Lying Leg Curl (Machine),2,135,6,0,0,10
12/3/2024 16:36,Lower,1h 4min,Leg Extension (Machine),1,180,7,0,0,9
12/3/2024 16:36,Lower,1h 4min,Leg Extension (Machine),2,1806,6,0,0,10
12/3/2024 16:36,Lower,1h 4min,Romanian Deadlift (Barbell),1,185,5,0,0,9
12/3/2024 16:36,Lower,1h 4min,Romanian Deadlift (Barbell),2,185,5,0,0,
12/5/2024 17:08,Upper B,25h 49min,Lateral Raise (Cable),1,20,5,0,0,
12/5/2024 17:08,Upper B,25h 49min,Lateral Raise (Cable),2,20,4,0,0,
12/5/2024 17:08,Upper B,25h 49min,Incline Bench Press (Smith Machine),1,150,5,0,0,10
12/5/2024 17:08,Upper B,25h 49min,Bench Press (Smith Machine),1,160,7,0,0,10
12/5/2024 17:08,Upper B,25h 49min,Lat Pulldown (Cable),1,170,8,0,0,9
12/5/2024 17:08,Upper B,25h 49min,Seated Row (Cable),1,145,6,0,0,10
12/5/2024 17:08,Upper B,25h 49min,Preacher Curl (Machine),1,105,4,0,0,
12/5/2024 17:08,Upper B,25h 49min,Preacher Curl (Machine),2,95,6,0,0,
12/6/2024 18:57,Lower,28h 24min,Hack Squat,1,270,9,0,0,9
12/6/2024 18:57,Lower,28h 24min,Hack Squat,2,290,8,0,0,10
12/6/2024 18:57,Lower,28h 24min,Calf Press on Seated Leg Press,1,360,11,0,0,9
12/6/2024 18:57,Lower,28h 24min,Calf Press on Seated Leg Press,2,360,10,0,0,9
12/6/2024 18:57,Lower,28h 24min,Lying Leg Curl (Machine),1,140,4,0,0,10
12/6/2024 18:57,Lower,28h 24min,Lying Leg Curl (Machine),2,135,6,0,0,10
12/6/2024 18:57,Lower,28h 24min,Leg Extension (Machine),1,180,8,0,0,9
12/6/2024 18:57,Lower,28h 24min,Leg Extension (Machine),2,180,8,0,0,10
12/6/2024 18:57,Lower,28h 24min,Romanian Deadlift (Barbell),1,145,5,0,0,9
12/6/2024 18:57,Lower,28h 24min,Romanian Deadlift (Barbell),2,185,5,0,0,
12/8/2024 13:27,Upper A,1h 28min,Lateral Raise (Cable),1,20,6,0,0,10
12/8/2024 13:27,Upper A,1h 28min,Lateral Raise (Cable),2,20,5,0,0,10
12/8/2024 13:27,Upper A,1h 28min,Incline Bench Press (Smith Machine),1,150,5,0,0,10
12/8/2024 13:27,Upper A,1h 28min,Incline Bench Press (Smith Machine),2,150,4,0,0,10
12/8/2024 13:27,Upper A,1h 28min,Jm Press,1,70,6,0,0,10
12/8/2024 13:27,Upper A,1h 28min,Jm Press,2,10,6,0,0,10
12/8/2024 13:27,Upper A,1h 28min,Seated Row (Cable),1,140,8,0,0,9
12/8/2024 13:27,Upper A,1h 28min,Lat Pulldown - Wide Grip (Cable),1,170,5,0,0,10
12/8/2024 13:27,Upper A,1h 28min,Reverse Fly (Machine),1,140,6,0,0,
12/8/2024 13:27,Upper A,1h 28min,Reverse Fly (Machine),2,140,6,0,0,
12/8/2024 13:27,Upper A,1h 28min,Chest Fly,1,148,6,0,0,9
12/8/2024 13:27,Upper A,1h 28min,Preacher Curl (Machine),1,105,5,0,0,9
12/8/2024 13:27,Upper A,1h 28min,Preacher Curl (Machine),2,105,5,0,0,
12/10/2024 17:13,Upper B,1h 15min,Lateral Raise (Cable),1,20,6,0,0,9
12/10/2024 17:13,Upper B,1h 15min,Lateral Raise (Cable),2,20,5,0,0,10
12/10/2024 17:13,Upper B,1h 15min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
12/10/2024 17:13,Upper B,1h 15min,Bench Press (Smith Machine),1,170,6,0,0,10
12/10/2024 17:13,Upper B,1h 15min,Lat Pulldown (Cable),1,170,8,0,0,10
12/10/2024 17:13,Upper B,1h 15min,Seated Row (Cable),1,145,8,0,0,10
12/10/2024 17:13,Upper B,1h 15min,Seated Wide-Grip Row (Cable),1,145,8,0,0,10
12/10/2024 17:13,Upper B,1h 15min,Reverse Fly (Machine),1,140,7,0,0,9
12/10/2024 17:13,Upper B,1h 15min,Reverse Fly (Machine),2,140,6,0,0,
12/10/2024 17:13,Upper B,1h 15min,Triceps Extension,1,47,8,0,0,9
12/10/2024 17:13,Upper B,1h 15min,Triceps Extension,2,50,10,0,0,
12/10/2024 17:13,Upper B,1h 15min,Preacher Curl (Machine),1,105,5,0,0,
12/10/2024 17:13,Upper B,1h 15min,Preacher Curl (Machine),2,105,5,0,0,
12/13/2024 13:45,Lower,1h,Hack Squat,1,290,9,0,0,9
12/13/2024 13:45,Lower,1h,Hack Squat,2,320,7,0,0,10
12/13/2024 13:45,Lower,1h,Calf Press on Seated Leg Press,1,360,12,0,0,10
12/13/2024 13:45,Lower,1h,Calf Press on Seated Leg Press,2,360,10,0,0,10
12/13/2024 13:45,Lower,1h,Lying Leg Curl (Machine),1,135,6,0,0,10
12/13/2024 13:45,Lower,1h,Lying Leg Curl (Machine),2,135,5,0,0,10
12/13/2024 13:45,Lower,1h,Leg Extension (Machine),1,180,6,0,0,9
12/13/2024 13:45,Lower,1h,Leg Extension (Machine),2,180,6,0,0,10
12/13/2024 13:45,Lower,1h,Romanian Deadlift (Barbell),1,145,6,0,0,10
12/13/2024 13:45,Lower,1h,Romanian Deadlift (Barbell),2,145,5,0,0,
12/15/2024 12:12,Upper A,1h 19min,Lateral Raise (Cable),1,20,6,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Lateral Raise (Cable),2,20,5,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Incline Bench Press (Smith Machine),2,150,5,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Bench Press (Smith Machine),1,170,6,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Jm Press,1,70,6,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Lat Pulldown - Wide Grip (Cable),1,170,7,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Seated Row (Cable),1,150,6,0,0,9
12/15/2024 12:12,Upper A,1h 19min,Reverse Fly (Machine),1,140,8,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Reverse Fly (Machine),2,140,7,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Preacher Curl (Machine),1,105,6,0,0,10
12/15/2024 12:12,Upper A,1h 19min,Preacher Curl (Machine),2,105,5,0,0,
12/17/2024 14:21,Upper B,28h 25min,Lateral Raise (Cable),1,20,6,0,0,9
12/17/2024 14:21,Upper B,28h 25min,Lateral Raise (Cable),2,20,5,0,0,10
12/17/2024 14:21,Upper B,28h 25min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
12/17/2024 14:21,Upper B,28h 25min,Bench Press (Smith Machine),1,170,6,0,0,10
12/17/2024 14:21,Upper B,28h 25min,Lat Pulldown (Cable),1,170,7,0,0,10
12/17/2024 14:21,Upper B,28h 25min,Seated Row (Cable),1,158,7,0,0,10
12/17/2024 14:21,Upper B,28h 25min,Seated Wide-Grip Row (Cable),1,150,6,0,0,10
12/17/2024 14:21,Upper B,28h 25min,Triceps Extension,1,50,6,0,0,10
12/17/2024 14:21,Upper B,28h 25min,Triceps Extension,2,50,10,0,0,
12/17/2024 14:21,Upper B,28h 25min,Preacher Curl (Machine),1,105,6,0,0,9
12/17/2024 14:21,Upper B,28h 25min,Preacher Curl (Machine),2,105,5,0,0,10
12/18/2024 18:49,Lower,53min,Pendulum Squat,1,270,8,0,0,9
12/18/2024 18:49,Lower,53min,Pendulum Squat,2,290,8,0,0,10
12/18/2024 18:49,Lower,53min,Pendulum Squat,3,320,6,0,0,10
12/18/2024 18:49,Lower,53min,Seated Leg Curl (Machine),1,170,5,0,0,10
12/18/2024 18:49,Lower,53min,Seated Leg Curl (Machine),2,160,6,0,0,
12/18/2024 18:49,Lower,53min,Calf Press on Seated Leg Press,1,360,12,0,0,10
12/18/2024 18:49,Lower,53min,Calf Press on Seated Leg Press,2,360,10,0,0,10
12/18/2024 18:49,Lower,53min,Leg Extension (Machine),1,180,6,0,0,9
12/18/2024 18:49,Lower,53min,Leg Extension (Machine),2,180,6,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Lateral Raise (Cable),1,30,8,0,0,9
12/20/2024 17:33,Upper A,1h 47min,Lateral Raise (Cable),2,30,8,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Incline Bench Press (Smith Machine),2,150,5,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Bench Press (Smith Machine),1,170,5366,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Jm Press,1,70,6,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Lat Pulldown - Wide Grip (Cable),1,170,7,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Seated Row (Cable),1,150,7,0,0,9
12/20/2024 17:33,Upper A,1h 47min,Reverse Fly (Machine),1,140,5,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Reverse Fly (Machine),2,130,7,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Preacher Curl (Machine),1,110,7,0,0,10
12/20/2024 17:33,Upper A,1h 47min,Preacher Curl (Machine),2,110,6,0,0,
12/21/2024 18:21,Lower,65h 27min,Pendulum Squat,1,320,7,0,0,10
12/21/2024 18:21,Lower,65h 27min,Pendulum Squat,2,320,6,0,0,10
12/21/2024 18:21,Lower,65h 27min,Seated Leg Curl (Machine),1,160,7,0,0,10
12/21/2024 18:21,Lower,65h 27min,Seated Leg Curl (Machine),2,160,6,0,0,
12/21/2024 18:21,Lower,65h 27min,Leg Extension (Machine),1,180,7,0,0,10
12/21/2024 18:21,Lower,65h 27min,Leg Extension (Machine),2,180,6,0,0,10
12/24/2024 11:49,Upper B,1h 14min,Lateral Raise (Cable),1,30,8,0,0,9
12/24/2024 11:49,Upper B,1h 14min,Lateral Raise (Cable),2,30,9,0,0,10
12/24/2024 11:49,Upper B,1h 14min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
12/24/2024 11:49,Upper B,1h 14min,Bench Press (Smith Machine),1,170,6,0,0,10
12/24/2024 11:49,Upper B,1h 14min,Lat Pulldown (Cable),1,170,7,0,0,10
12/24/2024 11:49,Upper B,1h 14min,T Bar Row,1,135,5,0,0,10
12/24/2024 11:49,Upper B,1h 14min,T Bar Row,2,135,5,0,0,10
12/24/2024 11:49,Upper B,1h 14min,Reverse Fly (Machine),1,135,7,0,0,9
12/24/2024 11:49,Upper B,1h 14min,Reverse Fly (Machine),2,135,6,0,0,
12/24/2024 11:49,Upper B,1h 14min,Preacher Curl (Machine),1,110,7,0,0,9
12/24/2024 11:49,Upper B,1h 14min,Preacher Curl (Machine),2,110,6,0,0,10
12/24/2024 11:49,Upper B,1h 14min,Triceps Extension,1,110,6,0,0,10
12/24/2024 11:49,Upper B,1h 14min,Triceps Extension,2,110,5,0,0,
12/30/2024 16:18,Lower,146h 6min,Squat (Smith Machine),1,180,6,0,0,
12/30/2024 16:18,Lower,146h 6min,Squat (Smith Machine),2,180,5,0,0,
12/30/2024 16:18,Lower,146h 6min,Seated Leg Curl (Machine),1,160,7,0,0,10
12/30/2024 16:18,Lower,146h 6min,Seated Leg Curl (Machine),2,160,7,0,0,
12/30/2024 16:18,Lower,146h 6min,Calf Press on Seated Leg Press,1,360,12,0,0,10
12/30/2024 16:18,Lower,146h 6min,Calf Press on Seated Leg Press,2,360,10,0,0,10
12/30/2024 16:18,Lower,146h 6min,Leg Extension (Machine),1,180,7,0,0,10
12/30/2024 16:18,Lower,146h 6min,Leg Extension (Machine),2,180,6,0,0,10
1/6/2025 14:08,Upper A,1h 4min,Lateral Raise (Dumbbell),1,30,8,0,0,
1/6/2025 14:08,Upper A,1h 4min,Lateral Raise (Dumbbell),2,38,8,0,0,
1/6/2025 14:08,Upper A,1h 4min,Incline Bench Press (Smith Machine),1,140,7,0,0,10
1/6/2025 14:08,Upper A,1h 4min,Incline Bench Press (Smith Machine),2,150,6,0,0,10
1/6/2025 14:08,Upper A,1h 4min,Bench Press (Smith Machine),1,160,6,0,0,10
1/6/2025 14:08,Upper A,1h 4min,Jm Press,1,70,6,0,0,10
1/6/2025 14:08,Upper A,1h 4min,Lat Pulldown - Wide Grip (Cable),1,170,6,0,0,10
1/6/2025 14:08,Upper A,1h 4min,Seated Row (Cable),1,150,7,0,0,9
1/6/2025 14:08,Upper A,1h 4min,Preacher Curl (Machine),1,120,5,0,0,
1/7/2025 14:45,Lower,46min,Hack Squat,1,270,9,0,0,9
1/7/2025 14:45,Lower,46min,Hack Squat,2,320,6,0,0,10
1/7/2025 14:45,Lower,46min,Calf Press on Seated Leg Press,1,360,8,0,0,10
1/7/2025 14:45,Lower,46min,Calf Press on Seated Leg Press,2,360,10,0,0,10
1/7/2025 14:45,Lower,46min,Seated Leg Curl (Machine),1,135,7,0,0,10
1/7/2025 14:45,Lower,46min,Seated Leg Curl (Machine),2,135,6,0,0,10
1/7/2025 14:45,Lower,46min,Leg Extension (Machine),1,180,7,0,0,10
1/9/2025 17:09,Upper B,1h 8min,Reverse Fly (Machine),1,135,7,0,0,8
1/9/2025 17:09,Upper B,1h 8min,Reverse Fly (Machine),2,140,7,0,0,9
1/9/2025 17:09,Upper B,1h 8min,Lat Pulldown (Cable),1,170,7,0,0,10
1/9/2025 17:09,Upper B,1h 8min,Seated Row (Cable),1,155,7,0,0,10
1/9/2025 17:09,Upper B,1h 8min,Seated Wide-Grip Row (Cable),1,150,6,0,0,10
1/9/2025 17:09,Upper B,1h 8min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
1/9/2025 17:09,Upper B,1h 8min,Bench Press (Smith Machine),1,170,7,0,0,10
1/9/2025 17:09,Upper B,1h 8min,Preacher Curl (Machine),1,120,4,0,0,9
1/9/2025 17:09,Upper B,1h 8min,Preacher Curl (Machine),2,120,4,0,0,10
1/9/2025 17:09,Upper B,1h 8min,Triceps Extension,1,110,6,0,0,
1/11/2025 15:59,Upper A,27h 22min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
1/11/2025 15:59,Upper A,27h 22min,Incline Bench Press (Smith Machine),2,150,6,0,0,
1/11/2025 15:59,Upper A,27h 22min,Bench Press (Smith Machine),1,160,7,0,0,10
1/11/2025 15:59,Upper A,27h 22min,Lateral Raise (Dumbbell),1,30,8,0,0,9
1/11/2025 15:59,Upper A,27h 22min,Lateral Raise (Dumbbell),2,38,8,0,0,
1/11/2025 15:59,Upper A,27h 22min,Lat Pulldown - Wide Grip (Cable),1,170,8,0,0,10
1/11/2025 15:59,Upper A,27h 22min,Seated Row (Cable),1,165,6,0,0,10
1/11/2025 15:59,Upper A,27h 22min,Reverse Fly (Machine),1,140,7,0,0,10
1/11/2025 15:59,Upper A,27h 22min,Reverse Fly (Machine),2,140,7,0,0,10
1/11/2025 15:59,Upper A,27h 22min,Triceps Extension,1,110,6,0,0,
1/11/2025 15:59,Upper A,27h 22min,Preacher Curl (Machine),1,120,5,0,0,
1/11/2025 15:59,Upper A,27h 22min,Preacher Curl (Machine),2,110,6,0,0,
1/13/2025 15:52,Upper B,1h 15min,Lat Pulldown (Cable),1,170,8,0,0,
1/13/2025 15:52,Upper B,1h 15min,Seated Row (Cable),1,165,7,0,0,10
1/13/2025 15:52,Upper B,1h 15min,Seated Wide-Grip Row (Cable),1,150,7,0,0,
1/13/2025 15:52,Upper B,1h 15min,Reverse Fly (Machine),1,140,8,0,0,
1/13/2025 15:52,Upper B,1h 15min,Reverse Fly (Machine),2,150,6,0,0,10
1/13/2025 15:52,Upper B,1h 15min,Incline Bench Press (Smith Machine),1,150,6,0,0,
1/13/2025 15:52,Upper B,1h 15min,Bench Press (Smith Machine),1,160,7,0,0,
1/13/2025 15:52,Upper B,1h 15min,Lateral Raise (Cable),1,35,6,0,0,10
1/13/2025 15:52,Upper B,1h 15min,Lateral Raise (Cable),2,35,5,0,0,10
1/13/2025 15:52,Upper B,1h 15min,Preacher Curl (Machine),1,115,5,0,0,
1/13/2025 15:52,Upper B,1h 15min,Preacher Curl (Machine),2,115,4,0,0,
1/14/2025 15:38,Lower,46min,Hack Squat,1,320,7,0,0,10
1/14/2025 15:38,Lower,46min,Hack Squat,2,320,6,0,0,10
1/14/2025 15:38,Lower,46min,Calf Press on Seated Leg Press,1,320,10,0,0,10
1/14/2025 15:38,Lower,46min,Calf Press on Seated Leg Press,2,320,10,0,0,10
1/14/2025 15:38,Lower,46min,Seated Leg Curl (Machine),1,135,7,0,0,10
1/14/2025 15:38,Lower,46min,Seated Leg Curl (Machine),2,140,5,0,0,10
1/14/2025 15:38,Lower,46min,Leg Extension (Machine),1,180,7,0,0,10
1/14/2025 15:38,Lower,46min,Leg Extension (Machine),2,180,6,0,0,
1/16/2025 15:05,Upper A,1h 14min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
1/16/2025 15:05,Upper A,1h 14min,Incline Bench Press (Smith Machine),2,150,5,0,0,10
1/16/2025 15:05,Upper A,1h 14min,Bench Press (Smith Machine),1,160,6,0,0,10
1/16/2025 15:05,Upper A,1h 14min,Jm Press,1,80,6,0,0,10
1/16/2025 15:05,Upper A,1h 14min,Lateral Raise (Dumbbell),1,30,8,0,0,9
1/16/2025 15:05,Upper A,1h 14min,Lateral Raise (Dumbbell),2,30,8,0,0,
1/16/2025 15:05,Upper A,1h 14min,Lat Pulldown - Wide Grip (Cable),1,170,7,0,0,10
1/16/2025 15:05,Upper A,1h 14min,Seated Row (Cable),1,165,6,0,0,10
1/16/2025 15:05,Upper A,1h 14min,Reverse Fly (Machine),1,145,8,0,0,10
1/16/2025 15:05,Upper A,1h 14min,Reverse Fly (Machine),2,145,7,0,0,10
1/16/2025 15:05,Upper A,1h 14min,Preacher Curl (Machine),1,115,5,0,0,
1/16/2025 15:05,Upper A,1h 14min,Preacher Curl (Machine),2,115,6,0,0,
1/18/2025 15:58,Upper B,1h,Lat Pulldown (Cable),1,175,7,0,0,
1/18/2025 15:58,Upper B,1h,Seated Row (Cable),1,165,7,0,0,10
1/18/2025 15:58,Upper B,1h,Seated Wide-Grip Row (Cable),1,165,6,0,0,
1/18/2025 15:58,Upper B,1h,Reverse Fly (Machine),1,150,6,0,0,
1/18/2025 15:58,Upper B,1h,Reverse Fly (Machine),2,150,6,0,0,10
1/20/2025 15:30,Upper A,1h 21min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
1/20/2025 15:30,Upper A,1h 21min,Incline Bench Press (Smith Machine),2,150,6,0,0,10
1/20/2025 15:30,Upper A,1h 21min,Bench Press (Smith Machine),1,160,6,0,0,10
1/20/2025 15:30,Upper A,1h 21min,Lateral Raise (Dumbbell),1,30,8,0,0,9
